	corpus_id	sentence_id	sentence	options	final
1153	0	1153	Reflexion während der Arbeitsphase:	0	0
1154	0	1154	Auch schon wie bei der Bearbeitung des ersten Workloads konnte ich konzentriert und mit Hilfe des Aufgabenordners und den enthaltendenTipps produktiv arbeiten.	1,2	2
1155	0	1155	Somit kann ich zusammenfassend sagen, dass ich gut mit der Arbeitsaufgabe zurecht gekommen bin.	2	2
1156	0	1156	Reflexion nach der Arbeitsphase: Mein Kompetenzstand hat sich wieder Mals erweitert.	2	2
1157	0	1157	Die Bearbeitung der Aufgabe als auch die Reflexion empfinde ich als sehr förderlich.	2	2
1158	0	1158	Vor der Bearbeitung war ich mir nicht ganz klar, welche Bereiche die Pädagogische Diagnostik genau umfasst, nach der Bearbeitung bin ich mir nun ziemlich sicher, dass ich alle relevanten Bereiche und Gebiete nennen sowie beschreiben kann.	4	4
1159	0	1159	Durch die Folien sowie die Literatur habe ich mich sehr gut vorbereitet gefühlt und bin dann motiviert an das Bearbeiten des Fallbeispiels herangegangen.	1	1
1160	0	1160	Ich habe verstanden, dass die Lehrkraft im Beispiel alle klassischen Merkmale einer traditionellen Leistungserhebung durchführt und nun die neusten Befunde als Vorschläge genannt werden müssen.	2	2
1161	0	1161	Mit dem kompletten Material und der Aufgabenstellung kam ich sehr gut zurecht und habe das Thema der Pädagogischen Diagnostik gut verstanden und meinen eigenen Lernfortschritt gut reflektiert.	2	2
1162	0	1162	Durch die Vorlesung, Folien und das Basisseminar habe ich mich auf die Aufgabe gut vorbereitet gefühlt, allerdings fiel es mir am Anfang etwas schwer, die erste Aufgabenstellung zu verstehen.	1,2	2
1163	0	1163	Anhand der Tipps wusste ich danach besser, was gefragt ist und was nicht und konnte noch etwas dazu im Internet und der Literatur nachlesen.	2,3	3
1164	0	1164	Ich habe mir dann zuerst Stichpunkte auf einem Blatt notiert und meine Gedanken zu dem Thema aufgeschrieben, was mir sehr geholfen hat, alles zu sortieren.	3	3
1165	0	1165	Zusätzlich habe ich mithilfe des Foliensatzes gearbeitet und mir dazu ein paar Tipps angeschaut.	2	2
1166	0	1166	Dadurch kam ich besser zurecht und konnte die Aufgaben bearbeiten, denn ab und zu wusste ich nicht genau, was man bei der Aufgabe alles beachten muss und was gefragt war.	2,3	3
1167	0	1167	Zum Schluss. habe ich dann alles zusammengefasst und als Dokument aufgeschrieben, was mir leicht viel, da ich alles davor schon auf einem Zettel geschrieben hatte.	3	3
1168	0	1168	Wie schon bei der vorherigen Aufgabe, hat mir das Arbeiten und reindenken in die Thematik Spaß bereitet und ich habe mich deutlich mehr mit dem Thema beschäftigt, als wenn ich es nur auswendig hätte lernen sollen.	3	3
1169	0	1169	Im Nachhinein bin ich zufrieden mit meiner Bearbeitung der Aufgabe.	1,4	4
1170	0	1170	Motivation etwas weniger als letztes mal dank „Vorfreude auf Reflexion“.	1	1
1171	0	1171	Zurechtgekommen gut.	1	1
1172	0	1172	Lernergebnis zufrieden, Tipps für Umgang in der Praxis super	1,2	2
1173	0	1173	Ehrlich gesagt, bin ich nicht so motiviert an die Aufgabe herangegangen.	1	1
1174	0	1174	Nicht wegen der Bearbeitung des Fallbeispiels – dies hilft sehr!	2	2
1175	0	1175	Viel mehr wegen der Aufteilung der Reflexionen in so viele einzelne Teile, eine gesammelte Lernsequenz dazu würde reichen.	2,3	3
1176	0	1176	Habe zu Beginn nicht ganz verstanden, was bei der Aufgabe erledigt werden soll, dann aber doch.	2	2
1177	0	1177	Es ist interessant, das Gelernte am Fallbeispiel anzuwenden – selbst wenn man hierzu das eigene Skript zur Hilfe nimmt, hat man trotzdem oder erst Recht das Gefühl, dass sich die Lerninhalte festsetzen.	1,2,3	3
1178	0	1178	Bin zufrieden mit der Lösung und dem Gelernten.	2,4	4
1179	0	1179	Bevor ich die Aufgabe bearbeitet habe, habe ich die Vorlesungsfolien zur Thematik „Einführung in die Pädagogische Diagnostik“ ausführlich durchgelesen und zusammengefasst um schnell einen Überblick über das ganze Thema zu bekommen.	0	0
1180	0	1180	Als ich dann begann mich mit dem Fallbeispiel zu befassen habe ich mich erstmal wieder in die verschiedenen Arten der Pädagogischen Diagnostik eingelesen und schon mehrere Verfahren notiert.	0	0
1181	0	1181	Daraufhin habe ich genauer analysiert, welche Verfahren bereits von der Lehrerin verwendet worden.	0	0
1182	0	1182	Daraufhin habe ich mir genau die Vorgehensweisen ausgesucht, die der Lehrerin am schnellsten und am einfachsten mehr Klarheit über den Leistungsstand ihrer Schüler versschaffen.	0	0
1183	0	1183	Vor der Bearbeitung: Es fiel mir auch hier schwer, zu verstehen, was ich genau leisten muss.	1,2	2
1184	0	1184	Nach der Bearbeitung:Trotz übersichtlicher Folien und Lernmaterialien fiel mir dieses Thema recht schwerer.	2	2
1185	0	1185	Ich habe dennoch viel dazu gelernt und konnte hoffentlich die Aufgabe ordnungsgemäß bearbeiten.	4	4
1186	0	1186	Das Thema wurde von mir so bearbeitet, dass ich zunächst die Vorlesungsfolien konzentriert durchlas.	0	0
1187	0	1187	Anschließend sah ich dazu das Vorlesungsvideo an.	0	0
1188	0	1188	Dieses half mir, die Inhalte besser zu verstehen.	2	2
1189	0	1189	Auch die nun anschließende Bearbeitung unterstützte mich dabei, die gelernten Inhalte mit praktischen Beispielen zu verknüpfen.	2	2
1190	0	1190	Insbesondere konnte ich damit üben, die Komplexität und Vielfalt der Diagnostik kennenzulernen.	2	2
1191	0	1191	In der anschließenden Aufgabe wurde nun noch einmal mehr deutlich, wie bedeutsam es ist, auf ausgewogene und qualitativ hochwertige Diagnostikmethoden zurückzugreifen.	2	2
1192	0	1192	Auch habe ich mir vorgenommen, in Praktika darauf zu achten, welche Diagnostikverfahren von unterschiedlichen Lehrkräften eingesetzt werden, um so die direkte Praxisanwendung zu beobachten und Ideen für die eigene unterrichtliche Tätigkeit zu sammeln.	4,5	5
1193	0	1193	Zudem scheint mir dies eine gute Übung für die Reflexion über die angewandte Diagnostik und ggf. über dabei zustande kommende Fehler zu sein, denn auch in meiner späteren Lehrtätigkeit wird es, wie in diesem Kapitel äußerst deutlich geworden ist, sehr wichtig sein, immer wieder die eigenen Diagnoseverfahren zu prüfen, um Fehler zu vermeiden und professionelles Beurteilen zu ermöglichen.	3,4	4
1194	0	1194	Denn die hohe Bedeutung einer guten Diagnose für erfolgreichen Unterricht ist einer der Kernaspekt, den ich aus diesem Lernabschnitt mitgenommen habe.	2	2
1195	0	1195	Aufgrund des Umfanges der Vorlesungen finde ich es schwierig, adäquat auf so offen gestellte Fragen zu antworten.	2,3	3
1196	0	1196	Auch das meiner Meinung nach nicht optimal strukturiertem Skript macht einem das autodidaktische lernen nicht leichter und die aufgezeichneten Vorlesungen sind in miserabler Tonqualität verfügbar.	2	2
1197	0	1197	Insgesamt denke ich, wäre eine Aufgabe mit mehr kleinen Teilaufgaben, die den gesamten Stoff nach und nach abdecken sinnvoller als eine Aufgabe in deren Antwort aus teilen besteht, die auf 95 % der Folien verteilt sind.	2,4	4
1198	0	1198	Jedoch ist die Entzerrung des Klausurstoffes durch solche Aufgaben eine sinnvolle Lösung.	0	0
1199	0	1199	Vor der Arbeit: Ich habe mich motiviert an die Aufgabe begeben, da ich bereits aus Psychologie 1 einiges zu dem Thema gelernt habe und mir das Thema Spaß gemacht hat.	1	1
1200	0	1200	Dieses Thema ist interessant und natürlich auch elementar für den späteren Arbeitsalltag.	0,1	1
1201	0	1201	Die Vorbereitung durch die Vorlesungsfolien kam mir ausreichend vor, da ich die Fragen gut verständlich und passend zum Thema fand.	2,3	3
1202	0	1202	Während der Arbeit: Ich hatte bei der Bearbeitung vor allem an der Zusammenfassung der Infos Spaß, da dies nochmals einen umfassenden Überblick über alle Aspekte des Themas gab.	2,3	3
1203	0	1203	Ich war konzentriert und bin mit der Aufgabenstellung und den daraus resultierenden Arbeitsschritten gut zurechtgekommen.	2	2
1204	0	1204	Allgemein ist das digitale Lernen zu dieser Vorlesung gut und übersichtlich.	2	2
1205	0	1205	Nach der Arbeit: Ich fühle mich nun gut informiert über das Thema Pädagog. Diag.	2,4	4
1206	0	1206	Und konnte einiges an mein Vorwissen anknüpfen und dies dadurch ergänzen.	2	2
1207	0	1207	Ich denk meine Aufgabe ist den Kriterien und den Bearbeitungspunkten gerecht geworden.	2	2
1208	0	1208	Insgesamt war diese Lerneinheit sehr gut und für mich sehr positiv.	2	2
1209	0	1209	Ich war nicht stark motiviert.	1	1
1210	0	1210	Meine Motivation stammte nur daraus, dass ich diese Aufgabe erledigen musste, um bei der Klausur teilnehmen zu können.	1	1
1211	0	1211	Aufgabe zum Thema Einführung in die Pädagogische DiagnostikVor	0	0
1212	0	1212	dem Bearbeiten	0	0
1213	0	1213	hat mir der Begriff nicht viel gesagt, dementsprechend hatte ich wenig Interesse daran.	1	1
1214	0	1214	Ich habe mich nicht gut vorbereitet gefühlt.	1	1
1215	0	1215	Ohne die Hilfestellungen hätte ich vor allem die erste Teilfrage nicht verstanden.	2	2
1216	0	1216	Mir hat Spaß gemacht einen Lösungsvorschlag für das Fallbeispiel zu konstruieren.	2	2
1217	0	1217	Die meiste Zeit war ich konzentriert.	2	2
1218	0	1218	Ich hatte Schwierigkeiten herauszufinden, wie ich genau daran herangehen soll und ich zweifle jetzt noch daran, ob ich es korrekt bearbeitet habe.	2,3	3
1219	0	1219	Dadurch dass wir keine Vorlesungen dieses Semester hatten, viel es mir Schwer diesen Kurs im Kopfzu behalten, geschweige denn ein aktives Interesse an den Inhalten zu entwickeln.	3	3
1220	0	1220	Das hat auch die schriftlichen Aufgaben erschwert.	2	2
1221	0	1221	Ich verstehe einige Grundaspekte, jedoch kann ich nicht behaupten das ich den Kompletten Inhalt gemeistert habe.	2	2
1222	0	1222	Ich finde meine Lösung könnte ausführlicher sein und es fehlen bestimmt wichtige Aspekte, die ich übersehen habe.	2	2
1223	0	1223	Man kann erkennen, dass ich Schwierigkeiten mit dem Onlineunterricht hatte und das ich wenig Motivation allgemein hatte.	1	1
1224	0	1224	Dennoch erkenne ich einen Drang daran, den Besprochenen Stoff trotzdem zu verstehen	1	1
1225	0	1225	Ich finde das Thema rund um Pädagogische Diagnostik sehr interessant und auch das Fallbeispiel hat mir gut gefallen.	1	1
1226	0	1226	Allerdings fand ich es dann sehr schwierig, weil ich, vor allem bei der ersten Aufgabe, nicht so recht wusste was ich schreiben soll.	1,2	2
1227	0	1227	Deshalb habe ich auch die Tipps in der Lernsequenz anschauen müssen.	0	0
1228	0	1228	Die zweite Fragestellung mit praktischer Anwendung des theoretischerworbenen Wissens hat mir Spaß gemacht, konnte mich hierbei auch mehr motivieren am Ball zu bleiben.	1,2	2
1229	0	1229	Mit der schriftlichen Aufgabe, wie oben schon genannt, habe ich mir vor allem zu Beginn sehr schwer getan.	2	2
1230	0	1230	Mit der gesamten Aufgabenstellung und dem selbst erarbeiten des Stoffs kam ich in diesem Fall auch generell nicht so gut zurecht, da ich es in den Folien etwas durcheinander fand.	2,3	3
1231	0	1231	Das hat mir persönlich bei den Folien zu Thema 4 deutlich besser gefallen, bzw. kam ich besser damit zurecht.	1,2	2
1232	0	1232	Ich persönlich habe das Gefühl, die Hauptaussage des Themas verstanden zu haben, allerdings nicht in den Feinheiten.	1,2	2
1233	0	1233	Meine schriftliche Aufgabe ist denke ich an manchen Stellen besser gelungen wie an anderen.	2	2
1234	0	1234	Meine Reflexion zeigt, dass ich mir bei dieser Aufgabe auf jeden Fall schwerer getan habe, als bei der zu Thema 4 und auch deutlich mehr Zeit investieren musste, aber das Thema an sich auf jeden Fall interessant ist, vor allem für die Zukunft.	3,4	4
1235	0	1235	Ich bin gespannt, was im Erwartungshorizont alles steht.	1	1
1236	0	1236	An die Arbeitsphase bin ich so rangegangen, dass ich mir wieder als erstes das Material dazu durchgearbeitet habe.	0	0
1237	0	1237	Danach habe ich mir die Aufgabe durchgelesen und habe mithilfe der Präsentation versucht diese zu lösen.	0,2	2
1238	0	1238	Ich habe beim bearbeiten mein bestes gegeben und bin mit meinen Überlegungen zu diesem Thema eigentlich auch zufrieden	1,2	2
1239	0	1239	Diese Aufgabe fiel mir schwerer als die andere, da ich es inhaltlich etwas schwieriger fand.	2	2
1240	0	1240	Zuerst habe ich in dem Fallbeispiel die wichtigsten Sachen markiert, welche zur Beantwortung der Fragen dienen.	0	0
1241	0	1241	Danach habe ich mich wieder an den Folien orientiert und das relevanteste für mich herausgeschrieben.	0	0
1242	0	1242	Zudem Sachen nachgeschaut, wo ich mir nicht ganz sicher war.	0	0
1243	0	1243	Einen Tipp habe ich mir geben lassen und habe mich daran orientiert, wobei es mir dann etwas leichter fiel.	2	2
1244	0	1244	Aber mehr Tipps wollte ich nicht annehmen, da ich das größtenteils allein machen wollte.	1	1
1245	0	1245	Ich fand auch dieses Fallbeispiel sehr interessant und habe Dinge dazugelernt, wie man mit so einer Situation umzugehen hat.	1,2	2
1246	0	1246	Schließlich kann das zukünftig in Wirklichkeit der Fall sein.	0	0
1247	0	1247	Die Lern- und Arbeitsphase zum Thema Pädagogische Diagnostik habe ich persönlich als etwas anspruchsvoller empfunden als die zum ersten Thema, was eventuell aber auch an dem Vorlesungsumfang liegen kann.	1,2	2
1248	0	1248	Zudem konnte ich das Thema zur Unterrichtsstörung besser und leichter in den Fragen bearbeiten, weil es näher war,an dem, was man so persönlich in der eigenen Schulzeit erlebt hat.	2,3	3
1249	0	1249	Bei beiden Themen bin ich so vorgegangen, dass ich zunächst die Vorlesung/en durchgearbeitet und danach eigene Notizen angefertigt habe.	0	0
1250	0	1250	Auf diese habe ich dann bei der Bearbeitung der Themen zurückgegriffen.	0	0
1251	0	1251	Zur Thematik Einführung in die Pädagogische Diagnostik bin ich wie folgt vorgegangen:	0	0
1252	0	1252	Zunächst habe ich die Aufzeichnungen der vorangegangen Semester angesehen und mir Notizen zu den hochgeladenen Dateien gemacht.	0	0
1253	0	1253	Anschließend bin ich diese erneut durchgegangen und habe mir dann eine individuelle Zusammenfassung erstellt, mit der ich nun gearbeitet habe, um schneller einen Überblick zu bekommen.	0	0
1254	0	1254	Reflektiere ich diese Methode, muss ich offen sagen, dass ich so schon seit längerer Zeit arbeite und sehr zufrieden bin.	2	2
1255	0	1255	Ich habe für mich herausgefunden, dass es für mich nicht so wichtig ist, die Vorlesung zu hören oder lesen, sondern der effektivste Schritt tatsächlich das selbst Aufschreiben ist, da ich dabei gezwungen bin, eine eigene Struktur in das Thema zu bringen und mir so, Zusammenhänge klarer werden.	2,3	3
1256	0	1256	Ich bin sehr motiviert an die Aufgabe herangegangen und mich hat die Einführung der pädagogischen Diagnostik sehr interessiert.	1	1
1257	0	1257	Ich habe mich auch vorbereitet gefühlt und habe auch die Aufgabe verstanden.	1	1
1258	0	1258	Beim Bearbeiten der Aufgabe war ich konzentriert und ich kam mit der Thematik gut zurecht.	2	2
1259	0	1259	Ich kam mit dem Thema gut zurecht & diese Lerneinheit war auch sehr interessant.	2	2
1260	0	1260	Nicht so motiviert.	1	1
1261	0	1261	Das Thema ist sehr interessant.	1	1
1262	0	1262	Ich habe mir die Vorlesung durchgelesen und Notizen dazu gemacht.  Anfangs ist es mir schwergefallen zu verstehen was ich genau hinschreiben soll	2	2
1263	0	1263	aber	0	0
1264	0	1264	mit den Hilfestellungen hat es ganz gut geklappt.	2	2
1265	0	1265	Mir hat es besonders viel Spaß gemacht mich in der Lage der Lehrerin hineinzuversetzen, da man dadurch näher zur Praxis kam.	1,2,3	3
1266	0	1266	Während der Arbeitsphase war ich konzentriert.	1,2	2
1267	0	1267	Ich bin bei der Bearbeitung der Fragestellungen mit Hilfe von den Hilfestellungen ganz gut klargekommen.	2	2
1268	0	1268	Ich habe einige Themen nicht so ganz verstanden, doch gab mir Mühe so gut ich es kann die Aufgabenstellung richtig zu beantworten.	2	2
1269	0	1269	Die Folien zum Thema Einführung in die Pädagogische Diagnostik fand ich sehr verständlich und hilfreich zur Bearbeitung der Aufgabenstellung.	2	2
1270	0	1270	Ich finde, dass ich einen guten Überblick über dieses Thema bekommen hab.	2	2
1271	0	1271	Ich habe mich nicht sehr gut auf die Aufgabe vorbereitet gefühlt.	1	1
1272	0	1272	Es liegt jedoch vermutlich daran, dass ich mich nicht ausführlich mit dem Thema beschäftigt habe, da es in der Klausur nicht drankommt.	2,3	3
1273	0	1273	Jedoch finde ich das eigentlich sehr schade, da mich das Thema prinzipiell sehr interessiert.	1,3	3
1274	0	1274	Für mich war es schwierig mich auf die Aufgabe zu konzentrieren, mir fehlt das gemeinsame Besprechen und Diskutieren in einer richtigen Vorlesung.	1,2,3	3
1275	0	1275	Die Lernmodule auf StudOn sind gut aufgebaut und auch praktisch zum Wiederholen, jedoch ersetzen sie keine Präsenz Vorlesung.	0	0
1276	0	1276	Mein Kompetenzstand bzgl. des Themas ist eher schlecht.	1,2	2
1277	0	1277	Mit der Lösung der schriftlichen Aufgabe bin ich immer noch unzufrieden.	2	2
1278	0	1278	In meiner Reflexion war ich überaus ehrlich und direkt.	0,2	2
1279	0	1279	Und ich denke, ich werde mir in den Semesterferien die Lerninhalte noch einmal anschauen, da mein Wissenstand noch sehr überschaubar ist.	5	5
1280	0	1280	Da ich bereits verschiedene Praktika in der Schule gemacht und Psychologie 1 belegt habe, kannte ich schon einige diagnostische Methoden, die man als Lehrkraft in der Schule anwenden kann.	2	2
1281	0	1281	Auch mit dem Thema Feedback habe ich mich bereits beschäftigt, da dies Teil eines Workshops war, den ich besuchte.	0	0
1282	0	1282	Diese beiden Aspekte jedoch so konkret und genau in einer fiktiven – aber prinzipiell realen – Situation zu durchdenken hat mir noch einmal ganz andere Ansätze verschafft.	2	2
1283	0	1283	Mit den Vorlesungsfolien habe ich mich Stück für Stück durch diese Lerneinheit gearbeitet und den Stoff noch einmal vertieft.	0	0
1284	0	1284	Die Thematik ist für mich sehr interessant, jedoch muss ich mich noch etwas genauer mit den einzelnen Teilen beschäftigen.	2,3	3
1285	0	1285	Ich denke, das meine Hausaufgabe nicht die beste ist, jedoch  habe ich mir hierbei Mühe gegeben, um gute Fortschritte zu erzielen.	1,2	2
1286	0	1286	Ich denke, mir würde es weiterhelfen, wenn man zu den jeweiligen Themenbereichen evtl einen Lösungsvorschlag nach Abgabe bekommt.	3,4	4
1287	0	1287	So kann man sehen, was gut und schlecht gemacht ist.	0	0
1288	0	1288	Dadurch das alleinige Lernen (bspw. Schulpädagogik) mich sehr viel Zeit kostet, hoffe ich jedoch auf ein gutes Ergebnis bzw die Bestätigung, das ich die Klausur schreiben darf.	1,2	2
1289	0	1289	Meiner Meinung nach habe ich verstanden, was als Hausaufgabe erledigt werden soll, jedoch mangelt es mir teilweise an der Umsetzung (Uneinigkeit, ob Stichpunkte oder aber Sätze…).Spaß	2,3	3
1290	0	1290	gemacht hat mir besonders die erste Aufgabe, denn hier habe ich die Pädagogische Diagnostik in Bezug auf das Fallbeispiel einmal genau und vereinfacht dargestellt und eigene Stichpunkte hinzugefügt, die es mir etwas leichter machen, das Ganze zu verstehen.	1,3	3
1291	0	1291	Ich habe mich gezielt auf die Aufgabe konzentriert und falls für mich etwas nicht ganz so verständlich war, habe ich mir die Zeit genommen, um mich noch etwas genauer damit zu beschäftigen.	0,2	2
1292	0	1292	Da die Aufgabe schon etwas Zeit in Anspruch genommen hat, beurteile ich meinen Lösungsvorschlag mit der Note 2.	3	3
1293	0	1293	Ob dies richtig bewertet ist, weiß ich natürlich nicht.	0	0
1294	0	1294	Dennoch habe ich mein bestes gegeben.	1,2	2
1295	0	1295	Im Allgemeinen würde ich die Aufgabe und Thematik  „Einführung in die Pädagogische Diagnostik“ als einen sehr interessanten Bereich weiterempfehlen, denn man kann hier als Studierende/r aber auch als Lehrer/in sehr viel Lernen und seine Kompetenzen etwas „auffrischen“	3,4	4
1296	0	1296	Im Gegensatz zu der vorherigen Aufgabe „Klassenmanagement und Umgang mit Störungen“, fiel es mir bei dieser Aufgabenstellung etwas schwerer mich in die Thematik einzuarbeiten.	2	2
1297	0	1297	Wohlmöglich lag dies daran, dass der Praxisbezug nicht so stark gegeben war und die eigene Erfahrung (noch) nicht mit einfließen konnte.	3	3
1298	0	1298	Dennoch fand ich das Thema interessant und konnte recht kontinuierlich die Lerninhalte, in Kombination mit der schriftlichen Aufgabe, durcharbeiten.	1,2	2
1299	0	1299	Auch hier hat es wieder Spaß gemacht, sich in eine Situation hineinzuversetzen, zu versuchen, als Lehrkraft mit einer gewissen Situation umzugehen.	1,2	2
1300	0	1300	Die nicht viel vorhandene Zeit, hat auch dieses Mal den Arbeitsprozess eingeschränkt.	2,3	3
1301	0	1301	Jedoch war ich konzentriert bei der Sache und konnte somit die Aufgabe in einem angemessenen Zeitfenster bearbeiten.	2,3	3
1302	0	1302	Auch das selbständige Lernen und Bearbeiten der schriftlichen Aufgabe kam mir auf Grund des Zeitmangels sehr entgegen.	2,3	3
1303	0	1303	Generell bevorzuge ich jedoch den Austausch mit Kommiliton*innen.	0,2	2
1304	0	1304	Ich denke, dass ich in dieser Lerneinheit einiges mitnehmen konnte.	2,4	4
1305	0	1305	Bin also recht zufrieden mit dieser.	1	1
1306	0	1306	Wie bin ich an die Situation herangegangen?	0,2	2
1307	0	1307	Wie habe ich mich gefühlt?-Ich	0,2	2
1308	0	1308	habe	0	0
1309	0	1309	die Folien durchgelesen und bearbeitet, um die Fragen bearbeiten	0	0
1310	0	1310	zu können-Ich habe mich gefreut etwas genauer	1	1
1311	0	1311	PD und Störungen im Unterricht zu lernen	0	0
1312	0	1312	Wie bin ich mit den Lerninhalten zurechtgekommen?	0,2	2
1313	0	1313	Wie bin ich mit der schriftlichen Aufgabe zurechtgekommen?-Ich habe	0,2	2
1314	0	1314	ein	0	0
1315	0	1315	bisschen	0	0
1316	0	1316	gebraucht, um die Struktur hinter den Folien zu verstehen und somit dann auch die Lerninhalte in meinem Kopf besser strukturieren	2	2
1317	0	1317	zu können-Die	0	0
1318	0	1318	schriftlichen Aufgaben sind klar formuliert und falls man sich doch nicht ganz sicher mit der Bearbeitung war, konnte man nach Tipps und Hilfestellungen auf Studon nachlesen, was ich sehr gut finde.	2	2
1319	0	1319	Wie zufrieden bin ich mit meinem Lernergebnis?	0,2	2
1320	0	1320	Wie zufrieden bin ich mit meinem Lernergebnis?-Zufrieden-Auch	0,2	2
1321	0	1321	zufrieden	0	0
1322	0	1322	Ich bin motiviert herangegangen-	1	1
1323	0	1323	Die Thematik interessiert mich im Vergleich zu anderen eher weniger, doch sie ist trotzdem spannend-	1	1
1324	0	1324	Mit dem schauen der Vorlesung habe ich mich angemessen auf die Aufgabe vorbereitet gefühlt-	1,2	2
1325	0	1325	Die Aufgabe habe ich verstanden.	2	2
1326	0	1326	Das Fallbeispiel hat am meisten Spaß gemacht -	1,2	2
1327	0	1327	Beim arbeiten habe ich mich Konsistent konzentriert-	2	2
1328	0	1328	Ich bin mit der Ausarbeitung gut zurecht gekommen -	2	2
1329	0	1329	Die Art der Aufgabenstellung ist nicht meine liebste Art aber sie ist zum Lernen der Inhalte effektiv.	1,2	2
1330	0	1330	Ich fühle mich eminent Kompetent in der Thematik-	1	1
1331	0	1331	Meine Lösung beurteile ich als sehr gelungen-	2,4	4
1332	0	1332	Ich bin ehrlich, ich weiß nie genau was ich schrieben soll und wie sehr ich in die Tiefegehen soll (aber ich habe sie gewissenhaft beantwortet)-	2	2
1333	0	1333	Ich fühle mich in dem Thema sehr versiert daher beurteile ich die Lerneinheit positiv	1,4	4
1334	0	1334	Wie auch schon in der anderen Übung habe ich versucht objektiv die Übung durchzugehen.	0	0
1335	0	1335	Diesmal hatte ich mehr Respekt vor der Übung da der Lerninhalt größer war.	1	1
1336	0	1336	Dieses Mal war meine Motivation wesentlich geringer, da mich das Thema nicht so anspricht und es wie bereits erwähnt  deutlich mehr Stoff war.	1,3	3
1337	0	1337	Auf die Aufgabe habe ich mich zwar halbwegs gut vorbereitet gefühlt jedoch war sie dennoch schwer zu verstehen.	1,2	2
1338	0	1338	Mit den Lerninhalten bin ich diesmal nicht so gut zurecht gekommen da sie deutlich mehr waren und sie für mich nicht gut genug strukturiert waren.	2,3	3
1339	0	1339	Der erste Teil der Aufgabe ist mir relativ schwer gefallen da ich am Anfang nicht wusste was ich tun soll.	2,3	3
1340	0	1340	Der zweite Teil war viel angenehmer zu bearbeiten.	2	2
1341	0	1341	Der zweite Teil hat mir sehr viel Spaß gemacht, da dieser wieder realitätsbezogen war.	1,3	3
1342	0	1342	Mit dem ersten Teil der Aufgabe bin ich nur schwer zurechtgekommen, was an dem großen gebiet liegt, welches die Aufgabenstellung abdeckt.	3	3
1343	0	1343	Die gesamte Einheit ist mir etwas schwerer gefallen, jedoch ist sie auf alle Fälle erfüllbar.	2	2
1344	0	1344	Mit meinem Lernergebnis bin ich dieses Mal nicht so zu Frieden, da ich mir immer noch nicht alles kann.	4	4
1345	0	1345	Bei der schriftlichen Aufgabehabe ich den zweiten Teil gut bearbeitet	2	2
1346	0	1346	allerdings habe ich meiner Meinung nach Lücken im ersten.	2	2
1347	0	1347	Meinen Kompetenzstand erachte ich als in Ordnung.	2	2
1348	0	1348	Ich kann mich auf jeden Fall in diesem Gebiet noch verbessern.	2	2
1349	0	1349	Den zweiten Teil habe ich gut gelöst, was ich von dem ersten Teil leider nicht behaupten kann.	2	2
1350	0	1350	Meine Reflexion ist wieder relativ ausführlich und zeigt mir selbst, dass ich noch schwächen auf diesem Gebiert habe.	4	4
1351	0	1351	Meine gesamte Lerneinheit betrachte ich als ausreichend, da ich wie gesagt mich noch verbessern kann.	2,3,4	4
1352	0	1352	Bei diesem Fallbeispiel hatte ich zuvor schon etwas mehr Sicherheit, da ich das andere Beispiel vorher bearbeitet hatte.	3	3
1353	0	1353	Das hat mir die Unsicherheit genommen und ich musste nicht so viel darüber nachdenken wie ich Vorgehen muss.	2	2
1354	0	1354	Wie bei dem anderen Thema habe ich vorerst eine ausführliche Zusammenfassung geschrieben um mich so auf das Thema vorzubereiten und einen Überblick über die Punkte zu gewinnen.	0	0
1355	0	1355	Das Interesse war vorhanden, jedoch konnte ich mir anfangs noch nicht so viel darunter vorstellen.	1,2	2
1356	0	1356	Dies hat sich aber in der Vorbereitung geklärt und ich wusste so besser über das Thema Bescheid.	2	2
1357	0	1357	Trotzdem wollte ich auch diese Aufgabe gut bewältigen und ich bin motiviert an die Arbeit herangegangen.	1,2	2
1358	0	1358	Mit den Lerninhalten bin ich weitestgehend gut zurecht gekommen	2	2
1359	0	1359	es fiel mir jedoch schwerer die richtigen Punkte zu erfassen und für das Beispiel einzusetzten.	2	2
1360	0	1360	Je länger ich aber an dem Thema gearbeitet habe desto besser konnte ich die Punkte umsetzen und zu einem Ergebnis kommen.	3	3
1361	0	1361	Mit dem ersten Teil der schriftlichen Aufgabe bin ich auch gut zurechtgekommen	2	2
1362	0	1362	bei dem zweiten Teil war sehr viel Inhalt bei dem ich vorerst die wichtigsten Informationen herausfiltern musste um diese dann für die Aufgabe zu verwenden.	2	2
1363	0	1363	Während dem Arbeiten war ich fokussiert und ich habe versucht alle Punkte miteinzubeziehen.	2	2
1364	0	1364	Sonst bin ich relativ gut mit der Thematik im Allgemeinen zurechtgekommen und auch die Aufgabenstellung konnte gut bearbeitet werden.	2	2
1365	0	1365	Ich bin mit meinem Ergebnis bei der schriftlichen Aufgabe zufrieden und habe für mich selber mehr dazu gelernt über die Thematik.	4	4
1366	0	1366	Ich habe das Gefühl mich gut mit dem Thema beschäftigt zuhaben und über das Thema Bescheid zu wissen.	1,4	4
1367	0	1367	Die Lösung meiner schriftlichen Aufgabe empfinde ich als relativ gut gelungen, da ich versucht habe alle Aspekte und Verbesserungsvorschläge miteinzubeziehen.	3,4	4
